3470,3635,3839,3957,4212,4423,4559,4731,4916,5134,5397,5630,5817,5817,6202,6311,6508,6656,6816,7005,7323,7598,7814,8122,8348,8677,9002,9278,9496,9761,10029,10250,10628,10890,11189,11283,11597,11872,12530,12759,5178,5617,5976,6469,7119,7498,6584,7066,7386,7967,8629,8758,6803,7024,7316,7959,8413,8812,9298,7737,8582,9433,10320,11334,11990,12619,10548,11422,12206,12737,13208,13639,14259,12307,13444,14410,15298,15656,17380,18229,19124,17044,18777,19773,20864,21789,22670,23822,22323,23621,25050,26683,28638,30308,28120,30122,32090,34212,35988,37864,39319,40713,40305,42057,44164,45311,47114,48365,49734,48796,50742,52345,54416,55627,56635,55036,56955,58643,60495,61643,63300,64081,61381,62144,62893,64161,65012,65556,66902,68011,65791,66952,67837,68363,70002
381,4392,4597,4638,5005,5187,5382,5544,5690,5842,6039,6254,6516,6654,6837,6962,7120,7322,7468,7707,7980,8237,8560,8712,8895,9132,9250,9417,9565,9643,9740,9853,10028,10185,10365,10508,10631,10762,10888,11021,11159,11284,11463,11787,11886,12127,12273,12354,12524,12662,12948,13229,13398,13643,13767,14136,14208,14335,14507,14661,14837,15116,15347,15377,15724,15966,16160,16426,16709,17091,17494,17622,18029,18138,18650,19219,19568,19685,19821,19996,20017,21592,22113,22533,22765,23160,23851,24521,25337,25985,26515,26788,27184,28126,28938,29752,30613,31568,32385,32964,34046,35338,36871,38440,39834,40951,42268,43949,45703,47884,49351,50356,50908,51935,53132,54317,55471,56513,56694,58049,59018,60094,61602,63073,64428,65626,66813,67810,68630,69851,70911,72178,73501,74330,75144
774,387,392,397,408,414,416,423,423,425,425,428,430,431,434,435,436,435,45,40,35,35,37,30,23,23,22,20,20,20,20,16,15,19,21,21,20,18,22,23,22,22,22,22,21,20,23,28,40,42,41,44,44,55,53,50,52,55,51,56,58,66,60,72,80,60,72,90,100,130,149,165,156,174,210,218,226,237,288,303,336,389,427,466,511,548,588,589,645,710,784,864,936,1034,1147,1226,1337,1359,1421,1247,1178,1227,1279,1177,1236,1216,1243,1319,1410,1519,1574,1564,1666,1516,1484,1544,1573,1565,1559,1602,1529,1485,1590,1389,1449,1454,1523,1548,1556,1515,1549,1329,1471,1523,1556
2724,797,877,881,931,1042,1225,1446,1615,1652,1775,2155,2374,2669,2972,3302,3461,3795,4211,4935,5244,5583,5959,6295,6611,7243,7728,8003,8081,8309,8432,8809,9157,9497,10097,10054,10502,10731,10984,11289,11515,11816,11987,12215,12472,12831,13086,13484,13735,13931,14175,14446,7972,7947,7621,7428,7222,7143,7092,7047,7157,7078,6815,6636,6510,6456,6468,6414,6278,6151,6003,5938,5863,5865,5987,5944,5810,5579,5451,5356,5297,5363,5354,5343,5305,5122,5160,5216,5308,5285,5214,5163,5251,5406,5483,5511,5559,5515,5481,5422,5643,5786,6003,6113,6080,6205,6485,6316,6396,6636,6882,6887,7045,7053,7169,7385,7596,7583,7567,7341,7452,7566,7576,7837,8164,7876,7760,7718,7809,7871,8034,7958,7796,7633,7509
906,2876,3008,3080,3077,3382,3475,3570,3671,3774,3909,4013,4201,4334,4528,4494,4602,4704,4652,4820,4952,5032,5180,5190,5249,5353,5421,5653,5628,5657,5807,5947,5927,6118,6194,6327,6348,6404,6675,6678,6800,6780,7142,7203,7289,7347,7436,7542,7672,7783,7826,7977,8019,8187,8351,8532,8709,8852,9042,9212,9454,9639,9908,10111,10214,10576,10741,11053,11393,11838,12101,12386,12381,12373,13682,14058,15155,15976,16701,17260,17876,18481,19463,20318,21157,21630,22494,22994,23574,24565,25482,26326,27133,28207,29024,30455,31816,32989,34276,35198,35978,37036,38235,39169,40090,41115,42073,43123,43965,44938,46131,47115,48246,49194,50108,50704,51406,52316,53173,53976,54683,55178,55667,56227,57281,58116,58810,59392,60019,60354,60845,61649,62273,62805,63199
59500,962,897,1107,1107,1250,1304,1352,1405,1448,1540,1619,1667,1744,1804,1878,1950,1998,1094,1249,1365,1325,1485,1525,1544,1619,1661,1670,1710,1798,1866,1915,1995,2055,2131,2166,2212,2280,2403,2348,2043,1684,1743,1783,1583,1513,1466,1524,1452,1466,1492,1539,1459,1446,1488,1417,1438,1401,1401,1376,1316,1271,1138,1093,984,997,1039,1015,1009,970,961,944,938,935,923,925,969,979,958,976,966,956,973,896,919,848,842,808,769,770,736,650,650,643,618,619,582,604,554,600,576,577,572,623,568,589,594,403,414,419,446,404,423,423,427,386,400,419,350,353,326,316,305,309,351,293,278,279,260,262,255,276,260,250,261
1219,62141,66019,67874,71799,74627,77350,80939,84226,87634,90764,94599,96513,99584,1.031e+05,1.0514e+05,1.0741e+05,1.0959e+05,95782,98010,1.0033e+05,1.0323e+05,1.0472e+05,1.0671e+05,1.077e+05,1.0954e+05,1.1124e+05,1.1264e+05,1.1386e+05,1.1522e+05,1.1574e+05,1.162e+05,1.1712e+05,1.1819e+05,1.1189e+05,1.1284e+05,1.1431e+05,1.1511e+05,1.1608e+05,1.165e+05,1.171e+05,1.173e+05,1.1798e+05,1.1869e+05,1.1919e+05,1.1974e+05,1.1997e+05,1.2123e+05,1.2167e+05,1.2219e+05,1.2249e+05,1.2296e+05,1.2318e+05,1.2333e+05,1.2385e+05,1.2415e+05,1.2416e+05,1.2434e+05,1.2446e+05,1.2476e+05,1.25e+05,1.2517e+05,1.2538e+05,1.2551e+05,1.2558e+05,1.2576e+05,1.259e+05,1.2614e+05,1.2639e+05,1.2659e+05,1.2675e+05,1.2692e+05,1.2719e+05,1.2719e+05,1.2558e+05,1.2582e+05,1.2596e+05,1.2612e+05,1.2612e+05,1.2642e+05,1.2655e+05,1.2687e+05,1.2711e+05,1.2728e+05,1.2753e+05,1.2765e+05,1.2782e+05,1.2786e+05,1.2788e+05,1.2814e+05,1.2834e+05,1.2858e+05,1.287e+05,1.2902e+05,1.2924e+05,1.2944e+05,1.2947e+05,1.2972e+05,1.2967e+05,1.298e+05,1.2974e+05,1.3009e+05,1.3023e+05,1.3058e+05,1.3102e+05,1.3144e+05,1.3173e+05,1.3216e+05,1.3244e+05,1.3274e+05,1.3337e+05,1.3372e+05,1.3404e+05,1.3411e+05,1.3442e+05,1.3474e+05,1.3504e+05,1.3526e+05,1.356e+05,1.3592e+05,1.3614e+05,1.3636e+05,1.3683e+05,1.3748e+05,1.3804e+05,1.3827e+05,1.3822e+05,1.3847e+05,1.3877e+05,1.3905e+05,1.3911e+05,1.3934e+05,1.3985e+05,1.3993e+05,1.4015e+05
1.7965e+05,1236,1314,1448,1448,1553,1745,1790,1913,1913,2139,2301,2437,2567,2627,2726,2869,3101,2554,2622,2809,2887,3043,3134,3158,3248,3367,3398,3395,3576,3693,3699,3746,3833,3917,3934,4071,4120,4152,4193,4282,4174,4269,4242,4283,4359,4391,4465,4545,4498,4585,4769,4805,4957,5170,5202,5258,5355,5321,5141,5141,5123,5207,5216,5291,5326,5396,5346,5357,5452,5412,5541,5620,5636,5723,5872,5979,6066,6225,6354,6383,6503,6638,6748,6898,7132,7306,7504,7667,7892,8049,8212,8421,8600,8855,9080,9313,9513,9664,9873,10115,10367,10593,10818,11025,11160,11534,11706,11847,11738,11943,12006,12076,12132,12219,12214,12276,12340,12268,12368,12435,12522,12509,12546,12477,12409,12303,12301,12254,12044,12072,12211,12247,12193,12254
4481,1.8569e+05,1.9218e+05,2.0284e+05,2.0886e+05,2.1347e+05,2.2404e+05,2.2952e+05,2.3445e+05,2.3926e+05,2.4388e+05,2.4249e+05,2.5018e+05,2.6013e+05,2.6578e+05,2.6933e+05,2.7219e+05,2.7621e+05,2.2601e+05,2.2809e+05,2.3124e+05,2.3276e+05,2.35e+05,2.3712e+05,2.4376e+05,2.4578e+05,2.4779e+05,2.4933e+05,2.5075e+05,2.517e+05,2.5252e+05,2.5399e+05,2.5565e+05,2.5763e+05,2.5939e+05,2.6051e+05,2.6135e+05,2.624e+05,2.6385e+05,2.6489e+05,2.6601e+05,2.676e+05,2.6829e+05,2.6926e+05,2.7009e+05,2.7085e+05,2.7225e+05,2.7335e+05,2.7434e+05,2.7505e+05,2.7568e+05,2.7681e+05,2.7756e+05,2.782e+05,2.7898e+05,2.7978e+05,2.8018e+05,2.807e+05,2.8122e+05,2.816e+05,2.821e+05,2.8256e+05,2.8325e+05,2.8374e+05,2.8424e+05,2.8473e+05,2.8512e+05,2.8554e+05,2.8616e+05,2.8668e+05,2.8731e+05,2.876e+05,2.8814e+05,2.887e+05,2.891e+05,2.8987e+05,2.9055e+05,2.9113e+05,2.9157e+05,2.9094e+05,2.9145e+05,2.9219e+05,2.9294e+05,2.9356e+05,2.9396e+05,2.9439e+05,2.949e+05,2.9549e+05,2.9595e+05,2.966e+05,2.9721e+05,2.9779e+05,2.9823e+05,2.9908e+05,2.998e+05,3.0046e+05,3.0112e+05,3.0176e+05,3.0215e+05,3.0259e+05,3.0336e+05,3.0394e+05,3.0464e+05,3.053e+05,3.0596e+05,3.0639e+05,3.0693e+05,3.0741e+05,3.0804e+05,3.0871e+05,3.0927e+05,3.0994e+05,3.1037e+05,3.1085e+05,3.1154e+05,3.1206e+05,3.127e+05,3.1335e+05,3.1397e+05,3.144e+05,3.1482e+05,3.1544e+05,3.1606e+05,3.1673e+05,3.1734e+05,3.1799e+05,3.1851e+05,3.1886e+05,3.1946e+05,3.2001e+05,3.2054e+05,3.2116e+05,3.2174e+05,3.2221e+05,3.2257e+05
301,4792,5001,5210,5489,5868,6141,6401,6677,6889,7230,7539,7996,8463,8673,8981,9392,9798,10348,10651,11157,11336,11529,12038,12561,13027,13476,13927,14374,5584,5907,6612,7212,7712,8339,8872,6877,6909,7899,8147,9698,10449,10944,8313,8700,9118,9970,11012,11911,12894,9784,10202,11417,12209,13420,14830,15733,11823,12506,13730,14825,16643,18065,19479,14755,15519,16534,17760,19364,20956,22359,15765,16422,18281,19215,20889,22538,23975,16841,18409,19815,21269,23305,24710,26031,18025,19526,20907,22861,25217,27075,28931,19016,21305,23124,24977,26823,29320,31027,20847,22804,24837,26662,29232,30903,32413,20776,22538,24197,26308,28054,29725,31045,20494,21561,22555,24583,26084,27671,29061,30270,19526,20490,21568,22888,24392,25636,15419,16634,17745,19690,21667,23370,24833,17231
6351,323,333,356,384,384,519,576,618,631,665,694,733,787,850,923,972,1014,590,602,619,649,660,682,710,739,678,667,664,636,656,638,665,648,695,679,668,680,744,838,860,862,869,852,667,621,631,579,551,557,486,454,444,431,432,476,482,472,379,386,391,369,354,348,344,330,336,309,310,293,301,284,234,240,251,253,261,277,297,302,325,342,376,411,412,419,401,439,522,574,623,677,702,720,717,783,799,788,796,814,794,864,921,970,966,1025,1058,1084,1038,1017,1077,1103,1159,1090,1111,1112,1119,1053,1128,1129,1166,1099,1035,1098,1135,1162,1213,1178,1169,1209,1394,1501,1633,1676,1657
1475,6701,6961,7432,8007,8689,9771,11131,12410,13168,13507,14038,14479,14876,15244,15572,15970,16366,17051,17740,18313,18875,19417,19834,20351,20860,21710,22366,22740,23420,23814,24238,24823,25373,25864,26298,26797,27232,27655,28330,28922,29452,29942,30490,31004,31395,31817,32435,32884,33358,33777,34091,34492,34942,35401,35739,36097,36431,36739,37116,37512,37914,38295,38589,39001,39411,39811,40489,41064,41564,42108,42833,43392,44004,44879,45850,46651,47502,48228,48926,49989,11002,12931,13373,13779,14216,14496,15079,16214,16389,17077,17871,18595,18644,18933,19168,19866,20409,20672,21119,20919,21081,21228,21626,22156,22301,22420,22059,21776,21873,21882,21253,21108,20923,20198,19759,19241,19048,18872,18744,18737,18233,18204,18029,17869,17832,17535,17466,16976,16538,16418,16355,16276,15999,16111
22381,1970,2076,2140,2226,2329,2329,2427,2537,2643,2724,2838,2933,3000,3059,3084,3203,3259,995,1051,1059,1099,1124,1050,1040,1085,1094,1066,1113,1098,1031,1021,1019,1001,1004,1039,1102,1061,967,1015,1009,1004,1038,1063,997,772,712,669,649,592,728,754,753,782,881,845,821,843,936,961,1005,1098,1219,1294,1430,1517,1642,2091,2128,2256,2616,2717,2772,2994,3066,3153,3107,3165,3203,3285,3125,3088,3152,3285,3287,3531,3811,3949,3987,4028,4222,4328,4507,4677,5016,4907,4929,5420,5349,5234,6115,5228,5051,5355,5532,6091,6937,6903,6714,6793,6759,6900,6855,6886,6578,6598,6488,6654,6732,6911,6980,6917,6783,6810,6971,7234,7457,7515,7263,7177,7265,7614,7839,8030,8132
853,1531,1578,1605,1672,1715,1772,1836,1882,1926,1981,2044,2091,2166,2219,2262,2286,2345,2407,2475,2526,1711,1790,1866,1676,1743,1819,1908,1976,2031,2103,1876,1936,1998,2069,2080,2143,2180,2251,2266,2341,2365,2403,2425,2024,2095,1954,1999,1895,1938,1984,2014,2041,2116,2195,2172,2262,2521,2506,2559,2716,2834,2808,2808,3244,3485,3578,3677,3851,3851,3851,4303,4478,4645,4722,4967,5243,5490,5581,5727,6001,6326,6668,6958,7256,7334,7508,7716,7981,8213,8610,8927,9107,9432,9705,10061,10349,10667,11094,11247,11489,11741,11931,12281,12281,12928,13115,13369,13674,13980,14298,14620,14899,15078,15406,15603,15820,16176,16544,16805,16905,17180,17365,17635,17873,18277,18519,18644,18811,18994,19187,19441,19704,19931,20101
2602,23703,24774,25974,27417,28967,30610,31626,32566,33635,34409,36655,38461,39360,40800,41672,43091,43954,45496,46944,47799,48505,49978,50685,51455,52367,53656,54781,56133,56627,57396,58007,58817,59714,60705,61205,62154,62683,63356,64383,27434,26378,25800,25868,25747,25254,24021,23150,23027,22384,22651,22720,22123,21484,20848,21014,20295,20716,21186,20694,20070,19380,18672,18678,18797,18090,18107,17343,16614,16597,16580,16045,16242,16665,16244,16473,17035,16571,16783,16938,17043,17203,17429,17461,17564,17909,18674,18960,19187,19318,19409,19536,19698,19899,20876,21273,21472,21582,21582,22600,23336,23563,23676,23998,24023,24050,24666,24891,25105,25305,25544,24418,24482,24913,26220,25250,25410,24428,24425,25071,24929,25057,24057,24256,24397,24516,23294,23568,23566,23740,22620,22774,22862,22884,21774
724,2602,3171,3171,3442,4059,4354,4556,4935,5329,5660,6067,6497,6914,7213,7475,7688,7996,7894,8198,8462,8592,8710,8939,9170,9446,9650,9799,10043,10179,10307,10487,10645,10821,10998,11203,11277,11396,11788,11968,12073,12249,12338,12338,12418,12523,12631,12736,12883,12958,12990,13078,13166,13243,13333,13333,13333,13453,13485,13538,13620,13679,13679,13679,13768,13820,13848,13882,13928,13928,13928,14002,14065,14121,14132,14134,14134,14134,14191,14232,14259,14338,14374,14374,14374,14374,14508,14550,14585,14651,14651,14651,14812,14911,14946,15012,15086,15086,15086,15171,15249,15316,15388,15453,15453,15453,15719,15917,15983,16130,16192,16192,16192,16398,16531,16614,16731,16848,16848,16848,17019,17126,17182,17278,17361,17361,17361,17567,17664,17755,17822,17961,17961,17961,18215
5402,3309,3456,3550,3820,3983,4129,4257,4323,4315,4621,4767,4913,5087,5324,5436,5543,5651,2599,2380,2600,2729,2852,2923,2815,3010,3231,3081,3202,3326,755,851,2904,2951,3205,3355,3475,3206,3317,3514,3476,3727,3918,3675,3868,4055,4216,4189,4448,4908,5189,4938,4938,4938,5567,5567,6393,6896,6732,7256,7925,7895,8674,9513,10094,9649,10205,11178,11179,12322,13218,14217,13582,14897,16012,16185,17772,19148,20468,20189,21682,23446,23745,25579,27033,28559,27325,28844,30605,30534,32792,34730,36239,35547,37398,39164,41115,42628,46278,47728,45054,46695,48210,47844,49165,50330,51533,49685,51372,53046,54445,55989,57152,58299,59484,60719,61996,58459,59655,60606,61313,59195,59993,60888,59907,60892,61498,61935,51135,60846,61714,61801,62684,63366,63922
13394,862,982,1162,1304,1404,1535,1628,1678,1747,1849,1947,2030,2137,2201,2233,2302,2360,859,818,808,811,817,802,774,847,1045,1234,1336,1393,1315,1326,1312,1269,1242,1219,1199,1125,1108,984,1039,1078,1142,1121,1075,1037,1041,1063,1093,1094,1069,1015,1016,1020,1034,1029,1038,1003,972,962,928,913,930,924,892,820,829,810,801,809,827,808,773,781,800,795,818,838,807,801,800,814,832,869,903,945,875,864,904,886,875,868,872,864,878,842,865,855,836,829,820,799,808,817,876,908,917,895,903,866,873,913,911,946,935,951,987,983,1024,1125,1146,1060,1062,1058,1101,1082,1182,1194,1161,1222,1269,1376,1540,1551,1570
2285,5501,5703,5703,6239,6122,6447,6922,7086,7237,7237,8095,8559,9012,9486,9734,9864,10171,5396,6141,6734,7153,7271,7108,7135,7075,7188,7157,7214,7255,7509,7473,7531,7390,7439,7409,7824,7138,6324,6457,6513,6711,6938,7124,7208,7016,6691,6737,7009,6902,6638,8045,8126,8146,8331,8636,8853,9021,9127,8977,8907,9227,9346,9973,10460,10548,10334,10313,10971,11084,11509,11455,11693,11986,12187,13114,13429,13429,14743,15306,16423,17332,18488,19460,20417,20367,21022,22565,23272,24083,24833,25364,27529,27749,28421,29494,30270,31792,32953,32933,33221,33781,34401,35157,36024,38239,38272,40806,37673,37604,38542,39466,40083,38666,38065,37404,37606,38219,39030,40492,39511,38331,37814,38047,37809,38302,39687,38545,37450,37263,36720,36609,37094,38316,36975
700,13970,14664,15532,16462,17398,18228,18770,19244,20041,20765,22046,23018,23515,24316,24655,25638,26503,15408,14730,15163,15576,15792,16196,16352,16611,17024,17187,17142,17725,18573,18329,18758,18987,19533,19483,19456,19805,19906,21252,20846,21021,20948,19584,19309,19335,19879,19214,20955,20554,20572,21077,21275,21980,22871,23742,23809,24857,25201,26423,26632,27713,28409,28198,29121,30839,33242,35318,37907,40302,42254,46393,49982,52964,57745,61537,65258,67776,72955,75787,82309,85875,89427,92116,91461,99183,1.0476e+05,1.0877e+05,1.1521e+05,1.187e+05,1.234e+05,1.2691e+05,1.3008e+05,1.3382e+05,1.3706e+05,1.4626e+05,1.5176e+05,1.5359e+05,1.5831e+05,1.6181e+05,1.6034e+05,1.6386e+05,1.6459e+05,1.6336e+05,1.6379e+05,1.599e+05,1.6552e+05,1.5813e+05,1.6146e+05,1.6125e+05,1.5853e+05,1.5527e+05,1.5866e+05,1.5219e+05,1.525e+05,1.5364e+05,1.5155e+05,1.5079e+05,1.5023e+05,1.4933e+05,1.5052e+05,1.5017e+05,1.471e+05,1.4533e+05,1.4588e+05,1.4302e+05,1.4543e+05,1.4485e+05,1.4223e+05,1.3901e+05,1.3676e+05,1.3539e+05,1.3174e+05,1.307e+05,1.2952e+05
5133,2350,2399,2528,2663,2770,2892,3042,3185,3265,3413,3577,3743,3907,4082,4195,4304,4452,2687,2720,2751,2887,2925,3006,3028,3023,3089,3136,3151,3113,3092,3139,3108,3117,3094,3083,3121,3247,3197,3186,3216,3265,3214,3205,3173,3102,3192,3344,3426,3547,3635,3770,3879,4068,4344,4738,4837,4943,5041,5149,5376,5503,5728,5922,6085,6322,6643,6901,7157,7523,7645,7885,8080,8287,8568,8787,8803,9002,9291,9647,9836,10018,10277,10554,10621,10831,11075,11376,11490,11755,11746,11966,12086,12141,12065,12397,12475,12668,12959,12775,12729,12786,12739,12974,12959,12901,12807,12664,12259,12135,11762,11645,11475,11248,11137,11090,10966,10669,10301,9877,9726,9639,9428,9254,8937,8612,8588,8398,8233,8261,8237,8195,8077,7899,7810
10103,720,723,730,741,744,765,775,778,778,783,782,783,797,805,808,815,815,817,829,835,844,850,855,150,145,129,124,97,88,87,87,87,84,77,76,71,70,66,69,64,63,63,65,65,68,64,61,57,53,48,54,56,90,90,103,118,125,128,137,150,157,162,163,161,162,160,162,170,171,181,181,181,198,197,201,198,200,203,199,193,211,213,183,186,173,159,151,162,155,161,151,149,150,158,158,157,157,157,165,162,158,165,152,158,158,156,155,151,143,146,133,131,130,125,125,129,130,124,122,122,119,118,116,122,119,120,126,125,121,123,125,129,128,128
3197,5598,6028,6305,6681,7260,7795,8265,8690,9306,9917,10625,11183,11929,12521,13078,13847,14440,13191,14125,14809,15515,16262,16927,16927,17976,18533,19245,20041,20947,21508,22264,23179,23889,24771,25385,26018,26832,27310,28259,28851,29543,29971,31374,32879,33601,34591,35527,36496,37364,38107,38821,39312,40127,40686,41554,42671,43217,43565,43837,44232,44675,45197,45782,46104,46420,46763,47159,47628,48229,48737,49182,49624,50088,50453,51002,51555,51999,52426,52944,53286,53423,53837,54519,55111,55440,55946,56459,56986,57784,58549,59394,60344,61043,62008,62780,63537,64372,65386,66237,67088,68011,68704,69721,70734,71607,73050,73349,74218,75035,75777,76579,77456,78633,79622,80253,80933,82840,84024,84837,85461,86249,86922,87870,88991,89675,90523,91209,91976,92620,93361,94172,95272,96050,96670
270,10122,10269,10390,10478,10914,11163,11619,11471,11728,11910,12042,12255,12582,12772,12922,13056,13269,13513,13813,14173,14351,14621,14732,15035,15340,15483,15753,15960,16177,16368,16538,16790,16960,17289,17432,17609,17780,17934,18073,18215,18215,18767,18995,19103,19311,19658,19960,20231,20584,20854,21028,21349,21591,21844,22289,22572,22880,23178,23178,23585,23967,24325,24617,24938,25300,25558,25947,26346,26960,27410,27594,28102,28576,29067,29551,30094,30442,30933,31492,32096,32809,33426,33893,34539,35616,36036,36547,37172,37794,37794,39218,40358,40900,41625,42886,43633,44582,45499,46290,47110,47779,48527,49329,50355,51134,51803,52657,53430,54239,54239,55949,56577,57115,57760,58460,59264,59915,60835,61384,61950,62435,62978,63603,64384,65119,65680,65936,66455,66867,67552,67929,68738,69149,69504
0,603,631,692,716,759,769,872,878,882,912,950,978,978,1021,1029,1057,1072,539,551,565,536,565,568,476,520,510,510,531,537,517,527,497,513,517,506,515,512,548,540,650,523,566,567,522,634,650,636,624,632,639,637,618,624,590,606,609,609,608,624,615,608,618,631,649,617,634,665,715,743,768,782,711,684,744,731,647,677,581,540,602,580,637,709,747,829,875,964,1013,1132,1287,1342,1391,1328,1460,1430,1056,1499,1517,1518,1525,1486,1437,1537,1557,1618,1563,1531,1577,1560,1648,1764,1844,1943,1872,1820,1824,1815,1823,1878,1917,1869,1905,1965,1976,2004,1978,1950,1839,1732,1810,1766,1701,1736,1751
9,3274,3385,3538,3678,3847,3987,4126,4269,4381,4597,4794,5093,5421,5640,5800,5989,6212,3186,3635,3628,3902,3923,4082,4191,4321,4512,4666,4805,4833,4822,4808,4847,4990,5192,5548,5442,5047,5204,5386,5538,5682,5768,5863,5941,6077,6040,6259,6304,6165,6110,6138,6612,6286,6279,6156,6141,6150,6064,5923,5896,5774,5596,5508,5401,5373,5130,5102,5369,4844,4765,4780,4729,4885,4904,4807,4903,5013,5064,5288,5324,5418,5478,5768,5882,6023,5993,6042,6307,6610,6949,7310,7452,7805,7977,8241,8416,8638,8843,9042,9374,9300,9519,9706,9692,9964,9891,9760,9722,9870,9689,9771,10012,9884,9727,9647,9580,9534,9654,9528,9401,9323,8902,8949,9021,8846,8720,8555,7775,8189,8090,7936,7995,7661,7463
-32988,274,281,286,294,303,307,311,315,441,441,446,466,484,495,513,529,538,181,186,185,188,198,192,215,212,209,208,212,219,191,204,214,222,238,248,258,262,248,255,240,250,270,256,230,239,237,242,224,229,226,228,184,190,161,165,173,170,164,158,177,195,199,208,227,219,234,256,264,263,268,279,281,296,310,315,318,340,360,370,375,391,408,417,442,483,414,428,435,442,457,469,510,466,457,462,455,473,486,511,519,518,528,523,555,567,580,593,580,595,577,590,609,607,573,573,560,552,525,557,531,503,480,488,512,538,588,602,571,611,591,623,627,645,639
